DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured & upscaled [MW],Monitored Capacity [MW],Day-ahead forecast (11h00) [MW]
12/10/2020 08:30,1260.82,386.73,235.64,158.55,2453.75,433.74
12/10/2020 08:45,1239.98,332.16,243.22,106.75,2453.75,391.68
12/10/2020 09:00,1208.49,290.2,244.85,68.55,2453.75,363.04
12/10/2020 09:15,1191.32,264.29,252.52,61.79,2453.75,340.79
12/10/2020 09:30,1177.6,238.12,261.63,57.12,2453.75,310.58
12/10/2020 09:45,1168.41,204.21,271.97,72.29,2453.75,255.77
12/10/2020 10:00,1138.03,180.28,276.62,101.13,2453.75,209.18
12/10/2020 10:15,1095.67,170.22,293.59,112.19,2453.75,182.57
12/10/2020 10:30,1110.49,176.73,315.81,108.45,2453.75,178.78
12/10/2020 10:45,1114.65,170.43,339.6,111.78,2453.75,194.91
12/10/2020 11:00,1142.66,152.68,352.96,104.6,2453.75,225.74
12/10/2020 11:15,1167.88,153.56,369.45,102.95,2453.75,247.46
12/10/2020 11:30,1173.6,173.43,383.91,95.8,2453.75,253.53
12/10/2020 11:45,1192.88,209.69,387.51,128.13,2453.75,271.52
12/10/2020 12:00,1191.04,251.77,359.45,153.69,2453.75,298.46
12/10/2020 12:15,1164.56,284.52,311.72,153.35,2453.75,300.81
12/10/2020 12:30,1131.63,282.73,268.56,135.57,2453.75,325.71
12/10/2020 12:45,1165.07,268.45,270.79,140.89,2453.75,506.1
12/10/2020 13:00,1137.33,263.04,319.61,155.31,2453.75,677.52
12/10/2020 13:15,1104,282.44,361.34,168.87,2453.75,589.92
12/10/2020 13:30,1072.42,370.84,351.06,196.61,2453.75,511.11
12/10/2020 13:45,1043.19,476.37,416.75,255.78,2453.75,540.68
12/10/2020 14:00,1002.74,481.37,183.36,258.5,2453.75,510.22
12/10/2020 14:15,1015.41,543.2,198.79,231.28,2453.75,500.56
12/10/2020 14:30,1017.33,675.41,220.82,230.45,2453.75,543.56
12/10/2020 14:45,1021.97,518.08,247.54,227.21,2453.75,516.34
12/10/2020 15:00,1045.77,326.68,271.14,232.51,2453.75,347.54
12/10/2020 15:15,1052.88,277.31,293.51,238.98,2453.75,321.05
12/10/2020 15:30,1077.9,286.53,312.77,225.38,2453.75,587.87
12/10/2020 15:45,1079.1,396.89,333.68,249.06,2453.75,680.4
12/10/2020 16:00,1114.56,534.75,348.49,277.28,2453.75,440.2
12/10/2020 16:15,1089.26,480,369.92,270.78,2453.75,355.9
12/10/2020 16:30,1086.1,412.21,389.08,269.78,2453.75,368.94
12/10/2020 16:45,1070.71,409.62,404.48,285.83,2453.75,355.77
12/10/2020 17:00,1048.92,387.64,417.35,281.23,2453.75,327.92
12/10/2020 17:15,1049.88,338.83,446.87,287.84,2453.75,373.15
12/10/2020 17:30,1051.99,297.87,496.06,299.36,2453.75,821.8
12/10/2020 17:45,1045.06,357,541.12,327.95,2453.75,766.83
12/10/2020 18:00,1042.23,471.88,559.89,360.9,2453.75,385.82
12/10/2020 18:15,1056.76,344.01,571.44,406.84,2453.75,323.42
12/10/2020 18:30,1069.21,279.72,624.9,421,2453.75,343.72
12/10/2020 18:45,1075.24,298.56,735.89,438.99,2453.75,438.09
12/10/2020 19:00,1084.06,525.58,795.67,461.87,2453.75,590.59
12/10/2020 19:15,1098.34,727.14,793.41,459.36,2453.75,743.99
12/10/2020 19:30,1103.73,764.28,898.22,509.31,2453.75,780.27
12/10/2020 19:45,1110.34,905.42,1172.88,587.92,2453.75,847.38
12/10/2020 20:00,1115.04,951.48,949.44,612.73,2453.75,913.35
12/10/2020 20:15,1093.42,1026.38,987.03,622.42,2453.75,1010.19
12/10/2020 20:30,1094.14,1432.04,1075.55,638.19,2453.75,1151.6
12/10/2020 20:45,1087.65,1480.82,1169.58,674.7,2453.75,1252.62
12/10/2020 21:00,1073.71,1331.76,1261.41,733.06,2453.75,1299.52
12/10/2020 21:15,1057.49,1298.26,1336.6,803.72,2453.75,1400.47
12/10/2020 21:30,1041.53,1171.75,1395.21,905.87,2453.75,1622.07
12/10/2020 21:45,1023.65,1378.18,1472.12,1031.58,2453.75,1732.7
12/10/2020 22:00,1001.64,1663.68,1491.87,1108.36,2453.75,1817.88
12/10/2020 22:15,980.29,1690.01,1519.61,1205.68,2453.75,1544.89
12/10/2020 22:30,989.45,1698.75,1520.24,1321.99,2453.75,1297.48
12/10/2020 22:45,1029.02,1707.26,1559.21,1331.73,2453.75,987.95
12/10/2020 23:00,1073.4,1571.64,1596.33,1338.08,2453.75,749.2
12/10/2020 23:15,1123.27,1473.59,1671.53,1287.06,2453.75,786.36
12/10/2020 23:30,1118.75,1487.93,1722.24,1195.54,2453.75,1258.95
12/10/2020 23:45,1084.79,1510.45,1773.47,1196.09,2453.75,1555.53
13/10/2020 00:00,734.59,1725.94,1832.5,1207.01,2453.75,1887.17
13/10/2020 00:15,734.61,1740.19,1847,1247.67,2453.75,1916.72
13/10/2020 00:30,734.62,1656.46,1899.79,1370.84,2453.75,1961.58
13/10/2020 00:45,734.7,1609.7,1893.66,1377.97,2453.75,1978.26
13/10/2020 01:00,740.35,1623.3,1873.61,1200.16,2453.75,2006.04
13/10/2020 01:15,756.54,1690.52,1879.12,1294.26,2453.75,2023.08
13/10/2020 01:30,773.9,1706.84,1893.5,1204.7,2453.75,1996.64
13/10/2020 01:45,785.58,1712.93,1913.26,1082.46,2453.75,2028.22
13/10/2020 02:00,792.75,1726.68,1587.33,1019.94,2453.75,2029.68
13/10/2020 02:15,801.54,1762.83,1612.15,1170.08,2453.75,1995.18
13/10/2020 02:30,814.47,1786.25,1655.7,1316.95,2453.75,2006.4
13/10/2020 02:45,813.68,1818.73,1677.36,1345.41,2453.75,2030.05
13/10/2020 03:00,843.41,1785.09,1707.16,1282.23,2453.75,2028.73
13/10/2020 03:15,832.34,1826.35,1734.11,1229.76,2453.75,2019.38
13/10/2020 03:30,808.92,1815.99,1739.31,1274.33,2453.75,2015.84
13/10/2020 03:45,777,1742.48,1744.05,1240.35,2453.75,1989.18
13/10/2020 04:00,773.69,1712.37,1749.05,1239.68,2453.75,1983.09
13/10/2020 04:15,788.29,1679,1736.26,1247.59,2453.75,1946.81
13/10/2020 04:30,759.43,1647.42,1691.59,1309.04,2453.75,1926.42
13/10/2020 04:45,744.95,1634.43,1658.5,1346.4,2453.75,1920.46
13/10/2020 05:00,739.04,1662.21,1642.58,1357.93,2453.75,1938.11
13/10/2020 05:15,733.12,1694.49,1592.24,1297.37,2453.75,1906.14
13/10/2020 05:30,727.22,1674.32,1597.25,1211.85,2453.75,1920.98
13/10/2020 05:45,721.42,1615.46,1596.59,1197.47,2453.75,1917.34
13/10/2020 06:00,715.72,1564.37,1638.37,1150.7,2453.75,1931.34
13/10/2020 06:15,710.08,1570.13,1674.55,1111.41,2453.75,1894.07
13/10/2020 06:30,707.03,1501.81,1706.84,1074.21,2453.75,1856.81
13/10/2020 06:45,714.97,1478.4,1720.32,1030.46,2453.75,1842.78
13/10/2020 07:00,696.59,1511.17,1725.68,1003.2,2453.75,1789.62
13/10/2020 07:15,713.19,1524.2,1712.45,1048.2,2453.75,1762.96
13/10/2020 07:30,739.24,1531.43,1704.99,1046.86,2453.75,1728.06
13/10/2020 07:45,737.21,1584.79,1662.99,1030.08,2453.75,1706.46
13/10/2020 08:00,686.11,1564.02,1029.31,1075.46,2453.75,1675.1
13/10/2020 08:15,685.61,1500.95,1052.78,1082.91,2453.75,1622.63
13/10/2020 08:30,703.05,1479.26,1112.83,1064.42,2453.75,1594.92
13/10/2020 08:45,721.88,1464.33,1160.82,1056.04,2453.75,1512.21
13/10/2020 09:00,716.52,1466.36,1184.28,1065.66,2453.75,1481.95
13/10/2020 09:15,738.63,1448.5,1217.12,1070.7,2453.75,1413
13/10/2020 09:30,780.8,1430.24,1238,1077.37,2453.75,1353.5
13/10/2020 09:45,809.16,1427,1232.13,1046.52,2453.75,1285.86
13/10/2020 10:00,809.52,1438.13,1255.03,1028.82,2453.75,1222.06
13/10/2020 10:15,797.3,1457.18,1275.89,998.65,2453.75,1140.36
13/10/2020 10:30,807.87,1468.13,1276.94,962.1,2453.75,1058.19
13/10/2020 10:45,841.06,1468.75,1278.98,933.88,2453.75,992.02
13/10/2020 11:00,835.7,1472.94,1299.07,897.92,2453.75,975.1
13/10/2020 11:15,830.56,1453.12,1339.62,869.87,2453.75,968.41
13/10/2020 11:30,844.83,1397.19,1368.43,876.58,2453.75,969.19
13/10/2020 11:45,856.06,1317.39,1369.24,879.6,2453.75,978.13
13/10/2020 12:00,818.3,1272.36,1322.09,852.68,2453.75,996.14
13/10/2020 12:15,847.44,1293.36,1306.03,836.07,2453.75,1017.61
13/10/2020 12:30,848.4,1349.66,1293.39,838.66,2453.75,1028.45
13/10/2020 12:45,816.3,1351.8,1303.02,837.57,2453.75,1020.62
13/10/2020 13:00,817.63,1350.82,1299.31,856.91,2453.75,1016.16
13/10/2020 13:15,844.23,1361.15,1289.38,835.91,2453.75,988.67
13/10/2020 13:30,839.83,1322.64,1303.69,849.79,2453.75,978.04
13/10/2020 13:45,831.88,1229.22,1363.81,858.77,2453.75,1025.67
13/10/2020 14:00,818.66,1130.09,1578.36,897.55,2453.75,1070.33
13/10/2020 14:15,816.28,1064.9,1567.31,941.18,2453.75,1110.96
13/10/2020 14:30,824.75,1122.27,1582.26,1009.78,2453.75,1189.05
13/10/2020 14:45,840.4,1330.31,1586.71,996.29,2453.75,1316.25
13/10/2020 15:00,855.82,1455.21,1577.53,962.95,2453.75,1364.03
13/10/2020 15:15,872.48,1361.01,1583.67,1009.19,2453.75,1390.47
13/10/2020 15:30,879.48,1383.52,1583.49,1040.25,2453.75,1424.04
13/10/2020 15:45,861.34,1597.6,1584.94,1019.17,2453.75,1446.5
13/10/2020 16:00,843.66,1841.86,1579.52,1007.54,2453.75,1460.44
13/10/2020 16:15,868.95,1816.75,1569.65,1034.17,2453.75,1451.65
13/10/2020 16:30,891.33,1776.12,1573.31,1019.77,2453.75,1446.11
13/10/2020 16:45,913.21,1825.84,1580.4,955.28,2453.75,1416.96
13/10/2020 17:00,897.84,1913.94,1551.78,897.23,2453.75,1364.11
13/10/2020 17:15,910.19,1935.15,1534.44,995.49,2453.75,1347.77
13/10/2020 17:30,935.36,1975.54,1540.68,948.81,2453.75,1345.61
13/10/2020 17:45,904.25,1995.47,1572.62,837.94,2453.75,1298.54
13/10/2020 18:00,913.1,2014.09,1607.41,849.73,2453.75,1211.23
13/10/2020 18:15,917.51,2010.55,1657.41,917.23,2453.75,1207.69
13/10/2020 18:30,938.94,2012.54,1663.73,879.53,2453.75,1285.68
13/10/2020 18:45,955.47,2014.91,1667.82,794.33,2453.75,1332.97
13/10/2020 19:00,932.07,2015.01,1660,818.32,2453.75,1323.71
13/10/2020 19:15,922.69,2010.47,1676.31,915.2,2453.75,1257.64
13/10/2020 19:30,933.34,2019.24,1696.74,870.32,2453.75,1122.75
13/10/2020 19:45,936.01,2019.1,1717.04,860.14,2453.75,1036.35
13/10/2020 20:00,947.58,1978.14,1104.93,891.12,2453.75,964.31
13/10/2020 20:15,995.63,1948.75,1096.62,845.24,2453.75,824.31
13/10/2020 20:30,1002.18,1933.69,1068.58,758.58,2453.75,655.43
13/10/2020 20:45,1011.47,1899.58,1012.96,605.22,2453.75,537.11
13/10/2020 21:00,1037.29,1842.87,919.1,452.08,2453.75,481.45
13/10/2020 21:15,1022.58,1745.46,822.96,407.55,2453.75,465.16
13/10/2020 21:30,997.16,1648.83,733.76,385.18,2453.75,450.31
13/10/2020 21:45,949.98,1553.17,660.51,457.14,2453.75,438.58
13/10/2020 22:00,958.79,1445.69,619.4,667.2,2453.75,464.94
13/10/2020 22:15,977.69,1332.26,635.31,971.2,2453.75,498
13/10/2020 22:30,979.08,1158.51,719.88,1310.99,2453.75,488.9
13/10/2020 22:45,1008.52,1005.09,859.9,1455.64,2453.75,490.17
13/10/2020 23:00,1054.92,879.03,985.09,1512.62,2453.75,550.27
13/10/2020 23:15,1023.45,737,1066.65,1506.36,2453.75,725.6
13/10/2020 23:30,1034.19,607.09,1110.13,1466.4,2453.75,920.28
13/10/2020 23:45,1045.07,536.49,1145.18,1385.73,2453.75,1014.16
14/10/2020 00:00,1017.25,1400.34,1169.96,1451.71,2453.75,1300.92
14/10/2020 00:15,1053.99,1415.07,1189.48,1445.77,2453.75,1246.97
14/10/2020 00:30,1129.83,1511.61,1207.86,1330.42,2453.75,1274.88
14/10/2020 00:45,1132.9,1609.91,1225.86,1402.08,2453.75,1292.06
14/10/2020 01:00,1135.21,1668.88,1243.97,1381.01,2453.75,1290.39
14/10/2020 01:15,1122.91,1683.63,1285.79,1286.16,2453.75,1280.45
14/10/2020 01:30,1117.79,1704.72,1331.03,1237.77,2453.75,1374.29
14/10/2020 01:45,1122.14,1681.65,1397.59,1197,2453.75,1450.49
14/10/2020 02:00,1134.12,1655.42,1265.35,1363.65,2453.75,1428.58
14/10/2020 02:15,1142.03,1656.95,1293.72,1513.26,2453.75,1418.76
14/10/2020 02:30,1154.99,1687.14,1326.81,1494.98,2453.75,1453.87
14/10/2020 02:45,1176.86,1684.95,1360.49,1451.68,2453.75,1486.28
14/10/2020 03:00,1192.28,1704.25,1368.07,1282.26,2453.75,1531.55
14/10/2020 03:15,1205.76,1689.83,1359.84,1231.33,2453.75,1601.78
14/10/2020 03:30,1226.11,1688.17,1344.32,1175.74,2453.75,1600.68
14/10/2020 03:45,1232.01,1663.56,1323.95,1064.71,2453.75,1616.76
14/10/2020 04:00,1230.92,1642.04,1314.08,984.92,2453.75,1609.89
14/10/2020 04:15,1226.53,1628.67,1306.02,926.32,2453.75,1658.47
14/10/2020 04:30,1238.54,1647.69,1321.02,817.74,2453.75,1723.49
14/10/2020 04:45,1278.25,1682.87,1346.22,753.93,2453.75,1774.4
14/10/2020 05:00,1313.77,1746.8,1372.5,758.81,2453.75,1758.59
14/10/2020 05:15,1305.56,1769.53,1405.89,734.42,2453.75,1759.48
14/10/2020 05:30,1261.2,1772.08,1477.13,763.74,2453.75,1716.71
14/10/2020 05:45,1236.36,1766.2,1515.88,908.25,2453.75,1662.08
14/10/2020 06:00,1203.18,1773.33,1579.59,1033.96,2453.75,1589.52
14/10/2020 06:15,1208.44,1790.4,1599.23,1056.13,2453.75,1549.37
14/10/2020 06:30,1253.79,1792.78,1629.33,945.71,2453.75,1632.11
14/10/2020 06:45,1300.69,1804.24,1686.05,971.01,2453.75,1720.88
14/10/2020 07:00,1332.41,1816.18,1719.11,1016.49,2453.75,1725.66
14/10/2020 07:15,1349.47,1795.06,1770.95,924.39,2453.75,1602.98
14/10/2020 07:30,1372.9,1774.43,1776.59,861.27,2453.75,1556.84
14/10/2020 07:45,1404.06,1776.44,1802.75,823.76,2453.75,1587.93
14/10/2020 08:00,1417.47,1768.32,1397.63,867.96,2453.75,1548.25
14/10/2020 08:15,1418.74,1749.04,1401.5,938.4,2453.75,1513.96
14/10/2020 08:30,1419.94,1697,1418.07,1065.96,2453.75,1532.12
14/10/2020 08:45,1376.27,1602.48,1426.9,1183.7,2453.75,1614.66
14/10/2020 09:00,1359.62,1496.24,1429.55,1220.01,2453.75,1667.1
14/10/2020 09:15,1393.78,1406.12,1428.91,1161.58,2453.75,1626.18
14/10/2020 09:30,1404.42,1331.35,1431.51,1058.11,2453.75,1519.26
14/10/2020 09:45,1425,1277.68,1439.64,1091.92,2453.75,1391.03
14/10/2020 10:00,1425.36,1276.22,1444.08,1110.28,2453.75,1307.67
14/10/2020 10:15,1419.99,1272.15,1454.26,1096.13,2453.75,1320.46
14/10/2020 10:30,1463.97,1281.52,1467.93,1140.46,2453.75,1345.84
14/10/2020 10:45,1446.81,1337.7,1471.12,1270.51,2453.75,1452.52
14/10/2020 11:00,1458.73,1395.97,1463.41,1198.8,2453.75,1496.96
14/10/2020 11:15,1458.83,1443.67,1459.85,1012.64,2453.75,1544.47
14/10/2020 11:30,1481.22,1511.21,1450.08,988.19,2453.75,1521.79
14/10/2020 11:45,1500.38,1567.8,1461.36,939.26,2453.75,1484.62
14/10/2020 12:00,1499.28,1534.51,1434.86,892.09,2453.75,1436.15
14/10/2020 12:15,1507.93,1435.22,1422.16,852.37,2453.75,1414.97
14/10/2020 12:30,1483.27,1416.68,1401,900.19,2453.75,1355.43
14/10/2020 12:45,1480.83,1418.24,1379.48,970.62,2453.75,1277.52
14/10/2020 13:00,1442.54,1393.64,1341.58,994.63,2453.75,1249.44
14/10/2020 13:15,1418.42,1373.73,1336.49,881.89,2453.75,1263.61
14/10/2020 13:30,1398.31,1323.17,1324.68,804.68,2453.75,1290.2
14/10/2020 13:45,1364.56,1287,1295.61,808.26,2453.75,1297.77
14/10/2020 14:00,1331.44,1295.53,1109.23,820.24,2453.75,1308.9
14/10/2020 14:15,1334.77,1349.37,1104.7,810.24,2453.75,1313.83
14/10/2020 14:30,1338.16,1414.1,1107.11,826.62,2453.75,1305.72
14/10/2020 14:45,1341.73,1431.81,1125.5,799.12,2453.75,1286.89
14/10/2020 15:00,1345.59,1464.82,1128.3,747.27,2453.75,1276.14
14/10/2020 15:15,1349.2,1537.15,1152.35,761.86,2453.75,1198.74
14/10/2020 15:30,1352.67,1488.71,1176.5,814.6,2453.75,1180.34
14/10/2020 15:45,1370.71,1369.71,1207.12,849.5,2453.75,1237.04
14/10/2020 16:00,1383.48,1363.06,1228.29,857.65,2453.75,1255.68
14/10/2020 16:15,1431.93,1451.89,1251.95,919.37,2453.75,1244.26
14/10/2020 16:30,1482.31,1480.96,1257.75,1145.22,2453.75,1256.74
14/10/2020 16:45,1500.14,1450.6,1262.83,1482.76,2453.75,1285.35
14/10/2020 17:00,1524.94,1459.98,1276.93,1763.76,2453.75,1281.38
14/10/2020 17:15,1537.93,1487.71,1351.81,1861.13,2453.75,1293.25
14/10/2020 17:30,1543.96,1444.34,1384.28,1836,2453.75,1414.68
14/10/2020 17:45,1552.29,1377.48,1454.2,1749,2453.75,1606.47
14/10/2020 18:00,1525.86,1610.85,1553.78,1696.85,2453.75,1666.41
14/10/2020 18:15,1541.63,1891.8,1693.96,1646.1,2453.75,1653.46
14/10/2020 18:30,1560.71,1845.52,1751.48,1677.08,2453.75,1904.96
14/10/2020 18:45,1589.99,1686.62,1851.76,1872.18,2453.75,1924.36
14/10/2020 19:00,1572.41,1712.68,1888.63,1950.39,2453.75,1871.72
14/10/2020 19:15,1577.38,1900.68,1904.52,1954.77,2453.75,1819.6
14/10/2020 19:30,1547.65,1968.2,1899.82,1915.81,2453.75,1885.05
14/10/2020 19:45,1528.06,1972.12,1919.8,1893.87,2453.75,1921.83
14/10/2020 20:00,1524.45,1918,1739.12,1943.31,2453.75,1964.87
14/10/2020 20:15,1490.43,1956.27,1736.24,1934.69,2453.75,1986.17
14/10/2020 20:30,1516.48,1972.18,1752.74,1909.46,2453.75,1972.62
14/10/2020 20:45,1522.96,1950.11,1788.45,1910.62,2453.75,1946.06
14/10/2020 21:00,1488.11,1960.69,1777.92,1889.61,2453.75,1876.74
14/10/2020 21:15,1491.25,1917.74,1784.49,1916.8,2453.75,1818.22
14/10/2020 21:30,1494.04,1784.93,1779.55,1916.39,2453.75,1717.92
14/10/2020 21:45,1494.72,1625.03,1766.31,1926.74,2453.75,1648.04
14/10/2020 22:00,1498.2,1545.72,1783.24,1926.79,2453.75,1756.52
14/10/2020 22:15,1495.8,1500.13,1830.08,1933.71,2453.75,1891.96
14/10/2020 22:30,1486,1545.92,1842.8,1908.38,2453.75,1945.19
14/10/2020 22:45,1437.6,1575.77,1884.92,1854.03,2453.75,1907.47
14/10/2020 23:00,1375.54,1545.21,1915.83,1855.08,2453.75,1884.04
14/10/2020 23:15,1330.12,1513.6,1915.27,1871.67,2453.75,1897.94
14/10/2020 23:30,1276.89,1503.56,1897.92,1882.49,2453.75,1870.81
14/10/2020 23:45,1203.98,1489.37,1900.71,1896.47,2453.75,1808.64
15/10/2020 00:00,1011.21,1584.06,1877.76,1848.3,2453.75,1796.16
15/10/2020 00:15,967.58,1490.41,1887.2,1787.07,2453.75,1792.44
15/10/2020 00:30,934.72,1435.74,1845.29,1824.86,2453.75,1749.88
15/10/2020 00:45,902.62,1425.88,1793.18,1730.23,2453.75,1676.8
15/10/2020 01:00,871.27,1376.35,1733.85,1754.13,2453.75,1563.72
15/10/2020 01:15,895.8,1156.83,1672.39,1746.42,2453.75,1369.8
15/10/2020 01:30,886.46,1117.59,1597.29,1750.18,2453.75,1195.5
15/10/2020 01:45,877.33,1510.23,1545.62,1741.33,2453.75,1137.9
15/10/2020 02:00,854.3,1704.04,1459.53,1695.47,2453.75,1179.36
15/10/2020 02:15,855.05,1686.91,1441.55,1639.08,2453.75,1247.55
15/10/2020 02:30,845.78,1474.47,1421.3,1643.18,2453.75,1331.03
15/10/2020 02:45,845.72,1465.13,1423.04,1589.05,2453.75,1486.08
15/10/2020 03:00,856.29,1557.75,1433.49,1574.79,2453.75,1524.86
15/10/2020 03:15,861.65,1601.14,1437.95,1435.47,2453.75,1414.5
15/10/2020 03:30,854,1571.47,1461.12,1499.33,2453.75,1303.21
15/10/2020 03:45,842.28,1524.13,1495.85,1331.07,2453.75,1263.17
15/10/2020 04:00,842.38,1473.17,1533.89,1183.06,2453.75,1204.92
15/10/2020 04:15,846.67,1469.66,1587.74,1153.32,2453.75,1150.76
15/10/2020 04:30,855.16,1455.02,1621.07,1307.68,2453.75,1131.79
15/10/2020 04:45,863.95,1445.25,1632.49,1435.08,2453.75,1175.76
15/10/2020 05:00,889.06,1436.83,1638.65,1319.14,2453.75,1285.51
15/10/2020 05:15,888,1471.61,1638.19,1326.14,2453.75,1351.88
15/10/2020 05:30,896.59,1517.75,1627.53,1321.35,2453.75,1344.67
15/10/2020 05:45,925.34,1492.55,1627.22,1368.46,2453.75,1369.49
15/10/2020 06:00,948,1506.39,1625.7,1445.55,2453.75,1354.62
15/10/2020 06:15,888.1,1517.46,1624.19,1322.58,2453.75,1387.56
15/10/2020 06:30,825.8,1513.92,1592.62,1280.8,2453.75,1398.5
15/10/2020 06:45,790.94,1520.24,1557.08,1319.67,2453.75,1336.35
15/10/2020 07:00,786.58,1517.78,1519.99,1410.01,2453.75,1245.86
15/10/2020 07:15,786.49,1532.86,1489.95,1298.72,2453.75,1219.7
15/10/2020 07:30,786.46,1566.93,1428.31,1183.66,2453.75,1218.21
15/10/2020 07:45,786.37,1592.58,1378.28,1058.81,2453.75,1248.03
15/10/2020 08:00,786.19,1595.34,992.91,1117.63,2453.75,1333.6
15/10/2020 08:15,833.02,1522.45,968.02,1198.49,2453.75,1373.86
15/10/2020 08:30,868.05,1401,944.5,1111.13,2453.75,1295.52
15/10/2020 08:45,847.65,1246.1,924.78,980.88,2453.75,1112.92
15/10/2020 09:00,813.27,1133.01,899.6,1039.44,2453.75,980.21
15/10/2020 09:15,779.24,1087.53,875.23,1101.37,2453.75,894.28
15/10/2020 09:30,786.82,1076.54,850.35,913.66,2453.75,863.28
15/10/2020 09:45,798.84,1045.33,835.61,777.8,2453.75,902.53
15/10/2020 10:00,845.53,999.6,818.66,949.36,2453.75,1001.49
15/10/2020 10:15,860.11,954.59,806.73,1121.02,2453.75,1120.18
15/10/2020 10:30,818.35,912.85,841.1,1011,2453.75,1068.25
15/10/2020 10:45,824.53,893.99,894.31,1004.47,2453.75,959.37
15/10/2020 11:00,819.74,904.24,928.58,1011.95,2453.75,914.76
15/10/2020 11:15,881,929.1,946.28,910.71,2453.75,831.58
15/10/2020 11:30,905.76,893.88,931.12,852.03,2453.75,799.86
15/10/2020 11:45,903.26,823.38,885.59,1019.15,2453.75,751.1
15/10/2020 12:00,897.24,777.26,852.9,1259.55,2453.75,687.16
15/10/2020 12:15,884.46,761.29,832.89,943.62,2453.75,645.06
15/10/2020 12:30,858.7,747.38,808.16,983.64,2453.75,644.43
15/10/2020 12:45,835.36,734.84,776.35,1105.23,2453.75,700.43
15/10/2020 13:00,805.31,712.5,721.73,601.83,2453.75,667.05
15/10/2020 13:15,826.6,683.34,657.56,581.38,2453.75,606.43
15/10/2020 13:30,824.19,668.53,637.11,951.91,2453.75,561.98
15/10/2020 13:45,821.2,664.3,678.65,833.26,2453.75,552.97
15/10/2020 14:00,817.61,665.1,458.79,770.2,2453.75,559.65
15/10/2020 14:15,814.58,675.66,457.98,881.46,2453.75,545.98
15/10/2020 14:30,810.9,683.43,459.08,820.1,2453.75,533.24
15/10/2020 14:45,810.15,706.95,467.23,828.87,2453.75,510.37
15/10/2020 15:00,802.68,771.1,471.71,1097.66,2453.75,503.86
15/10/2020 15:15,773.65,848.18,479.89,843.15,2453.75,505.35
15/10/2020 15:30,802.42,792.8,489.94,886.49,2453.75,517.24
15/10/2020 15:45,793.82,738.93,500.13,969.46,2453.75,567.27
15/10/2020 16:00,846.13,754.56,517.85,1048.17,2453.75,639.01
15/10/2020 16:15,879.32,791.9,534.26,950.78,2453.75,630.94
15/10/2020 16:30,858.96,795.23,549.18,913.83,2453.75,576.19
15/10/2020 16:45,870.09,748.15,565.55,955.7,2453.75,502.35
15/10/2020 17:00,899.13,744.37,590,935.05,2453.75,473.01
15/10/2020 17:15,915.74,862.14,619.89,1039.36,2453.75,595.3
15/10/2020 17:30,851.53,829.97,645.71,1020.27,2453.75,795.48
15/10/2020 17:45,841.07,698.5,672.06,974.58,2453.75,935.61
15/10/2020 18:00,831.89,718.12,704.94,1098.06,2453.75,1241.29
15/10/2020 18:15,855.35,785.27,742.18,929.96,2453.75,1378.31
15/10/2020 18:30,878.77,890.34,798.44,949.11,2453.75,1330.75
15/10/2020 18:45,863.06,820.86,837.34,981.93,2453.75,1257.01
15/10/2020 19:00,821.64,733.53,858.31,1041.56,2453.75,1104.23
15/10/2020 19:15,811.84,733.46,879.42,1044.93,2453.75,952
15/10/2020 19:30,815.21,956.54,885.92,1090.41,2453.75,948.44
15/10/2020 19:45,842.69,1083.43,883.48,1039.6,2453.75,1146.28
15/10/2020 20:00,859.64,882.35,704.95,954.22,2453.75,1065.76
15/10/2020 20:15,850.38,866.57,706.36,920.3,2453.75,1010.93
15/10/2020 20:30,840.99,1015.94,715.24,918.26,2453.75,1120
15/10/2020 20:45,830.9,937.69,724.84,903.56,2453.75,1124.53
15/10/2020 21:00,821.14,778.2,726.13,1001.84,2453.75,1011.7
15/10/2020 21:15,811.6,766.37,715.09,1082.26,2453.75,895.01
15/10/2020 21:30,802.23,725.9,695.73,1029.35,2453.75,890.86
15/10/2020 21:45,792.73,620.94,673.41,998.72,2453.75,918.61
15/10/2020 22:00,779.48,630.74,658.37,984.67,2453.75,872.46
15/10/2020 22:15,759.32,762.12,650.02,946.26,2453.75,777.94
15/10/2020 22:30,740.79,678.88,661.27,909.15,2453.75,693.73
15/10/2020 22:45,721.93,522.1,687.35,885.23,2453.75,680.45
15/10/2020 23:00,719.4,567.48,722.93,778.37,2453.75,739.87
15/10/2020 23:15,723,735.78,745.91,759.79,2453.75,865.71
15/10/2020 23:30,729.96,757.37,760.02,705.99,2453.75,1005.49
15/10/2020 23:45,731.91,685.55,762.55,691.85,2453.75,832.99
16/10/2020 00:00,771.13,641.44,755.78,645.6,2453.75,759.43
16/10/2020 00:15,780.19,620.54,720.46,604.21,2453.75,758.68
16/10/2020 00:30,768.11,575.34,674.88,536.49,2453.75,760.03
16/10/2020 00:45,748.53,526.41,628.21,502.23,2453.75,748.66
16/10/2020 01:00,754.6,497.56,591.39,513.76,2453.75,757.65
16/10/2020 01:15,717.17,471.55,558.46,502.31,2453.75,738.87
16/10/2020 01:30,696.36,452.41,532.72,512.24,2453.75,663.05
16/10/2020 01:45,678.23,440.02,510.78,506.45,2453.75,615.6
16/10/2020 02:00,661.5,431.35,385.23,463.34,2453.75,622.96
